"year","site_code","survey_id","Trachinops caudimaculatus","Tosia australis","Haliotis rubra","Jasus edwardsii","region","PC1","PC2","PC1_1yrlag","PC1_2yrlag","PC2_1yrlag","PC2_2yrlag","isite","year2","iregion"
1992,"MIR-S12",812303532,0,5,2,0,"Reference-mainland",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,4,1992,2
1992,"MIR-S12",812303533,0,2,2,2,"Reference-mainland",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,4,1992,2
1992,"MIR-S12",812303534,2,9,4,0,"Reference-mainland",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,4,1992,2
1992,"MIR-S13",812303381,61,13,9,0,"Reference-mainland",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,5,1992,2
1992,"MIR-S13",812303382,195,3,2,7,"Reference-mainland",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,5,1992,2
1992,"MIR-S13",812303391,2,12,4,1,"Reference-mainland",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,5,1992,2
1992,"MIR-S13",812303392,0,5,0,0,"Reference-mainland",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,5,1992,2
1992,"MIR-S13",812303393,40,3,2,3,"Reference-mainland",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,5,1992,2
1992,"MIR-S13",812303394,89,3,4,1,"Reference-mainland",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,5,1992,2
1992,"MIR-S13",812320313,98,9,5,1,"Reference-mainland",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,5,1992,2
1992,"MIR-S13",812320314,0,19,4,1,"Reference-mainland",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,5,1992,2
1992,"MIR-S13",812320311,0,0,0,0,"Reference-mainland",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,5,1992,2
1992,"MIR-S13",812320312,0,0,0,0,"Reference-mainland",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,5,1992,2
1992,"MIR-S13",812303383,0,0,0,0,"Reference-mainland",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,5,1992,2
1992,"MIR-S13",812303384,0,0,0,0,"Reference-mainland",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,5,1992,2
1992,"MIR-S14",812303471,20,9,2,1,"Reference-mainland",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,6,1992,2
1992,"MIR-S14",812303472,87,13,4,7,"Reference-mainland",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,6,1992,2
1992,"MIR-S14",812303473,7,18,13,0,"Reference-mainland",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,6,1992,2
1992,"MIR-S14",812303474,22,9,6,0,"Reference-mainland",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,6,1992,2
1992,"MIR-S14",812303481,1,4,7,0,"Reference-mainland",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,6,1992,2
1992,"MIR-S14",812303482,0,4,6,0,"Reference-mainland",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,6,1992,2
1992,"MIR-S14",812303483,15,8,2,5,"Reference-mainland",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,6,1992,2
1992,"MIR-S14",812303484,0,20,2,0,"Reference-mainland",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,6,1992,2
1992,"MIR-S2",812303111,0,1,20,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,7,1992,1
1992,"MIR-S2",812303112,23,0,41,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,7,1992,1
1992,"MIR-S2",812303121,26,7,1,4,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,7,1992,1
1992,"MIR-S2",812303122,2,4,4,2,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,7,1992,1
1992,"MIR-S2",812303123,0,6,1,1,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,7,1992,1
1992,"MIR-S2",812303124,0,8,0,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,7,1992,1
1992,"MIR-S2",812320293,50,5,1,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,7,1992,1
1992,"MIR-S2",812320294,25,3,5,1,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,7,1992,1
1992,"MIR-S2",812320291,0,0,0,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,7,1992,1
1992,"MIR-S2",812320292,0,0,0,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,7,1992,1
1992,"MIR-S2",812303113,0,0,0,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,7,1992,1
1992,"MIR-S2",812303114,0,0,0,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,7,1992,1
1992,"MIR-S3",812303161,0,0,6,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,8,1992,1
1992,"MIR-S3",812303162,0,0,4,5,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,8,1992,1
1992,"MIR-S3",812303163,0,0,0,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,8,1992,1
1992,"MIR-S3",812303164,0,0,7,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,8,1992,1
1992,"MIR-S3",812303171,0,0,3,3,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,8,1992,1
1992,"MIR-S3",812303172,0,0,10,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,8,1992,1
1992,"MIR-S3",812303173,0,0,10,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,8,1992,1
1992,"MIR-S3",812303174,0,0,8,6,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,8,1992,1
1992,"MIR-S5",812303211,0,8,6,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,9,1992,1
1992,"MIR-S5",812303212,0,7,17,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,9,1992,1
1992,"MIR-S5",812303221,0,1,10,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,9,1992,1
1992,"MIR-S5",812303222,0,8,5,3,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,9,1992,1
1992,"MIR-S5",812303223,0,3,5,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,9,1992,1
1992,"MIR-S5",812303224,0,7,11,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,9,1992,1
1992,"MIR-S5",812320303,0,5,18,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,9,1992,1
1992,"MIR-S5",812320304,0,8,48,1,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,9,1992,1
1992,"MIR-S5",812320301,0,0,0,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,9,1992,1
1992,"MIR-S5",812320302,0,0,0,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,9,1992,1
1992,"MIR-S5",812303213,0,0,0,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,9,1992,1
1992,"MIR-S5",812303214,0,0,0,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,9,1992,1
1992,"MIR-S7",812303261,106,0,3,1,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,10,1992,1
1992,"MIR-S7",812303262,57,0,5,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,10,1992,1
1992,"MIR-S7",812303263,168,0,3,2,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,10,1992,1
1992,"MIR-S7",812303264,85,0,8,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,10,1992,1
1992,"MIR-S7",812303271,1,0,1,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,10,1992,1
1992,"MIR-S7",812303272,2,0,0,1,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,10,1992,1
1992,"MIR-S7",812303273,2,0,1,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,10,1992,1
1992,"MIR-S7",812303274,0,0,1,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,10,1992,1
1992,"MIR-S8",812303311,21,0,12,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,11,1992,1
1992,"MIR-S8",812303312,49,0,24,1,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,11,1992,1
1992,"MIR-S8",812303313,0,0,9,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,11,1992,1
1992,"MIR-S8",812303314,0,0,12,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,11,1992,1
1992,"MIR-S8",812303321,2,0,10,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,11,1992,1
1992,"MIR-S8",812303322,0,0,9,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,11,1992,1
1992,"MIR-S8",812303323,0,0,10,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,11,1992,1
1992,"MIR-S8",812303324,0,0,10,0,"Maria-reserve",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,11,1992,1
1992,"MIR-S9",812302911,0,1,15,2,"Reference-other",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,12,1992,4
1992,"MIR-S9",812302912,0,5,13,0,"Reference-other",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,12,1992,4
1992,"MIR-S9",812302913,0,9,17,0,"Reference-other",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,12,1992,4
1992,"MIR-S9",812302914,0,16,72,0,"Reference-other",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,12,1992,4
1992,"MIR-S9",812302921,0,11,10,0,"Reference-other",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,12,1992,4
1992,"MIR-S9",812302922,0,6,10,0,"Reference-other",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,12,1992,4
1992,"MIR-S9",812302923,0,9,3,2,"Reference-other",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,12,1992,4
1992,"MIR-S9",812302924,0,5,7,0,"Reference-other",1.65380449691842,-0.636157265424927,1.86561153889218,-0.0388517318324863,-0.492196253865327,-0.897084671583626,12,1992,4
1993,"MIR-S1",812303081,0,0,1,0,"Maria-reserve",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,1,1993,1
1993,"MIR-S1",812303082,0,0,25,2,"Maria-reserve",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,1,1993,1
1993,"MIR-S1",812303083,0,0,5,1,"Maria-reserve",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,1,1993,1
1993,"MIR-S1",812303084,0,0,19,1,"Maria-reserve",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,1,1993,1
1993,"MIR-S1",812303091,0,0,12,1,"Maria-reserve",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,1,1993,1
1993,"MIR-S1",812303092,0,0,13,0,"Maria-reserve",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,1,1993,1
1993,"MIR-S1",812303093,0,0,6,3,"Maria-reserve",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,1,1993,1
1993,"MIR-S1",812303094,0,0,12,0,"Maria-reserve",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,1,1993,1
1993,"MIR-S10",812302981,0,0,4,2,"Reference-other",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,2,1993,4
1993,"MIR-S10",812302982,62,0,2,0,"Reference-other",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,2,1993,4
1993,"MIR-S10",812302983,22,0,3,0,"Reference-other",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,2,1993,4
1993,"MIR-S10",812302984,35,0,1,1,"Reference-other",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,2,1993,4
1993,"MIR-S10",812302991,0,0,5,0,"Reference-other",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,2,1993,4
1993,"MIR-S10",812302992,0,0,1,3,"Reference-other",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,2,1993,4
1993,"MIR-S10",812302993,0,0,1,0,"Reference-other",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,2,1993,4
1993,"MIR-S10",812302994,23,0,2,0,"Reference-other",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,2,1993,4
1993,"MIR-S11",812302811,55,0,1,1,"Reference-north",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,3,1993,3
1993,"MIR-S11",812302812,37,0,1,1,"Reference-north",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,3,1993,3
1993,"MIR-S11",812302813,5,0,0,7,"Reference-north",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,3,1993,3
1993,"MIR-S11",812302814,3,0,0,3,"Reference-north",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,3,1993,3
1993,"MIR-S11",812302821,26,0,2,0,"Reference-north",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,3,1993,3
1993,"MIR-S11",812302822,9,0,2,0,"Reference-north",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,3,1993,3
1993,"MIR-S11",812302823,11,0,0,0,"Reference-north",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,3,1993,3
1993,"MIR-S11",812302824,3,0,0,2,"Reference-north",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,3,1993,3
1993,"MIR-S12",812303541,0,3,5,0,"Reference-mainland",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,4,1993,2
1993,"MIR-S12",812303542,0,1,4,0,"Reference-mainland",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,4,1993,2
1993,"MIR-S12",812303543,2,3,5,1,"Reference-mainland",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,4,1993,2
1993,"MIR-S12",812303544,0,6,1,1,"Reference-mainland",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,4,1993,2
1993,"MIR-S12",812303551,0,4,2,0,"Reference-mainland",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,4,1993,2
1993,"MIR-S12",812303552,0,1,8,1,"Reference-mainland",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,4,1993,2
1993,"MIR-S12",812303553,0,3,1,0,"Reference-mainland",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,4,1993,2
1993,"MIR-S12",812303554,0,2,1,0,"Reference-mainland",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,4,1993,2
1993,"MIR-S13",812303401,102,6,1,1,"Reference-mainland",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,5,1993,2
1993,"MIR-S13",812303402,0,6,0,3,"Reference-mainland",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,5,1993,2
1993,"MIR-S13",812303403,124,10,4,0,"Reference-mainland",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,5,1993,2
1993,"MIR-S13",812303404,1,7,3,0,"Reference-mainland",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,5,1993,2
1993,"MIR-S13",812303411,0,2,2,0,"Reference-mainland",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,5,1993,2
1993,"MIR-S13",812303412,68,6,3,0,"Reference-mainland",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,5,1993,2
1993,"MIR-S13",812303413,84,6,3,5,"Reference-mainland",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,5,1993,2
1993,"MIR-S13",812303414,0,14,2,1,"Reference-mainland",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,5,1993,2
1993,"MIR-S14",812303491,8,7,5,0,"Reference-mainland",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,6,1993,2
1993,"MIR-S14",812303492,12,14,1,1,"Reference-mainland",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,6,1993,2
1993,"MIR-S14",812303493,22,14,3,0,"Reference-mainland",1.44622886437462,-0.511200872210016,1.65380449691842,1.86561153889218,-0.636157265424927,-0.492196253865327,6,1993,2
